Name,Surname,HasA,HasB,Class
Carlo,Mhnqsn,1,0,0
Pino,Yhvgehkand,0,1,1
Pino,Yqidod,0,0,1
Carlo,Rdxoiizg,1,0,0
Carlo,Zcncrmb,0,0,0
Carlo,Lxsp,1,0,0
Carlo,Lvgujqjt,1,1,0
Gianni,Fynfoze,0,1,0
Carlo,Bfxuy,0,1,0
Pino,Ydyid,0,1,1
Carlo,Tqjrzdrzz,0,0,0
Pino,Jcrdfhws,1,1,1
Pino,Dsjmo,1,1,1
Carlo,Fovtxhrf,1,0,0
Gianni,Kexyy,0,1,0
Pino,Prcrnfsixs,0,0,1
Carlo,Zyiccfmea,0,0,0
Gianni,Xdtbatsrhc,1,0,0
Pino,Aiar,1,0,1
Pino,Vvccim,0,0,1
Pino,Mxlcc,1,0,1
Gianni,Ovcswqfiyq,0,1,0
Pino,Ygno,0,1,1
Carlo,Xckveffhe,0,0,0
Pino,Mshvpqipab,1,0,1
Pino,Cmcinph,1,1,1
Carlo,Hullcjcb,1,1,0
Pino,Ppotl,0,0,1
Pino,Ydmgdrzcah,1,0,1
Pino,Xubxejtyyk,0,1,1
Carlo,Hjfdnqvn,1,0,0
Pino,Vrky,0,0,1
Gianni,Jxamb,1,0,0
Gianni,Vbkedef,0,1,0
Carlo,Nqypdq,0,0,0
Carlo,Xqql,0,0,0
Pino,Wmvu,1,0,1
Gianni,Ujbdykkzi,1,1,0
Pino,Nghmltsyl,1,0,1
Carlo,Ulzhxs,0,1,0
Pino,Eovemg,0,0,1
Carlo,Ywiszj,1,1,0
Pino,Meeutfrif,1,1,1
Pino,Bstl,1,1,1
Pino,Nxpzktuxtu,1,0,1
Gianni,Akhzpwlmkx,0,1,0
Gianni,Qtbm,0,1,0
Gianni,Slxwhjcwr,0,0,0
Gianni,Clyiu,1,1,0
Pino,Trmuow,0,0,1
Gianni,Ofotukq,1,1,0
Gianni,Anbxcv,1,1,0
Carlo,Bhrkt,0,0,0
Pino,Bhyukmdlnk,0,0,1
Pino,Wyeecix,1,0,1
Gianni,Vcsm,1,0,0
Carlo,Xjrtsweea,1,1,0
Pino,Frzipstfa,0,1,1
Gianni,Azzsrs,0,1,0
Gianni,Uxrcyrbg,0,0,0
Carlo,Etes,1,0,0
Carlo,Waesrccbvs,1,0,0
Gianni,Gdrewlyy,1,1,0
Carlo,Qkvk,1,1,0
Carlo,Qedfqqu,1,0,0
Pino,Lxlisjj,1,0,1
Pino,Dssmqugqx,0,1,1
Pino,Vart,0,1,1
Carlo,Dzidwq,0,1,0
Pino,Dbpvkly,0,0,1
Pino,Ghpemdqb,1,0,1
Gianni,Cvveb,1,1,0
Pino,Txqfbsd,1,0,1
Gianni,Xfmtdeyefv,1,1,0
Carlo,Tdmdadqtdz,0,1,0
Carlo,Keuc,1,0,0
Pino,Yyvprqb,1,0,1
Carlo,Ehbgdwba,1,1,0
Gianni,Ezpmotoyk,1,1,0
Gianni,Llvhf,0,1,0
Pino,Ezia,1,1,1
Pino,Zsry,0,1,1
Carlo,Osddxd,0,1,0
Carlo,Wjmhyi,0,1,0
Pino,Mczwhgozpk,1,0,1
Pino,Gvfsq,0,0,1
Pino,Valkfb,1,1,1
Carlo,Ivuv,0,0,0
Gianni,Myaynq,0,1,0
Gianni,Jzjhrvvz,1,0,0
Pino,Ekbql,1,0,1
Carlo,Puiepljwgo,1,1,0
Carlo,Wammmh,0,1,0
Pino,Incedabh,0,0,1
Carlo,Hsyhafdmcb,1,1,0
Pino,Tgwzpeaqsp,1,0,1
Gianni,Hmve,0,0,0
Carlo,Nargslj,0,0,0
Gianni,Fhnhiivl,0,1,0
Carlo,Wpbwwauttj,0,1,0
Carlo,Dccamqcat,1,1,0
Pino,Ryngrsgyic,0,0,1
Pino,Wlrfdnfw,1,0,1
Gianni,Wyqr,1,0,0
Pino,Iwrwvjyof,0,0,1
Pino,Vafhq,0,0,1
Carlo,Igik,1,0,0
Carlo,Xiuab,1,1,0
Pino,Gzsymnnv,0,0,1
Carlo,Mpgtyerwja,0,1,0
Carlo,Rsesn,0,1,0
Carlo,Uvcdh,0,0,0
Gianni,Boweoljq,1,0,0
Carlo,Otpsejemai,1,1,0
Pino,Islfipxyts,0,1,1
Gianni,Pfbmcjsqv,1,0,0
Carlo,Throz,0,1,0
Carlo,Gpwjim,1,0,0
Pino,Ldke,0,1,1
Carlo,Totqwralha,1,1,0
Carlo,Xgucgbz,1,1,0
Carlo,Orag,1,0,0
Gianni,Yzvspbk,1,1,0
Carlo,Ycipihaq,1,1,0
Carlo,Juemcidac,0,1,0
Gianni,Sdgr,0,1,0
Gianni,Spzine,1,0,0
Carlo,Ebkxuwbp,0,0,0
Carlo,Orbm,0,0,0
Gianni,Dmvnzfrng,1,1,0
Pino,Tkgiyglf,1,1,1
Carlo,Hboqyoeme,0,0,0
Carlo,Fwje,1,0,0
Carlo,Yxtiqchuhe,1,0,0
Carlo,Payjs,1,1,0
Pino,Wnbjt,1,0,1
Pino,Ubcpoi,1,0,1
Pino,Ekvvqq,1,1,1
Pino,Sjghmcpi,0,1,1
Pino,Vjahs,0,1,1
Gianni,Dnmt,0,0,0
Pino,Ezckgdauzk,0,0,1
Carlo,Mldraym,0,0,0
Gianni,Mwvkv,0,1,0
Pino,Sajhqdk,0,1,1
Pino,Lkgf,1,1,1
Gianni,Rcmy,1,1,0
Gianni,Mrcelou,0,1,0
Pino,Rkwgdh,1,1,1
Pino,Dovpfp,0,1,1
Carlo,Qbkwqkipua,1,1,0
Pino,Tdhoc,1,0,1
Carlo,Dihmh,0,1,0
Carlo,Kxgffwpuqp,1,1,0
Gianni,Duflfy,1,0,0
Carlo,Zlplzheuau,0,1,0
Gianni,Fyrygvw,1,0,0
Gianni,Gjoir,1,1,0
Carlo,Odwu,1,0,0
Pino,Velu,1,0,1
Carlo,Zihcfumeq,1,1,0
Pino,Rqqiqb,1,1,1
Pino,Haozurxy,1,0,1
Carlo,Akevnbev,0,1,0
Carlo,Jpcpdge,1,0,0
Gianni,Bsfvkco,0,0,0
Pino,Irtvhluxtb,1,1,1
Carlo,Ppytje,0,1,0
Pino,Qmvw,0,0,1
Gianni,Amxgib,1,0,0
Gianni,Mzchlcm,0,0,0
Gianni,Hstt,1,1,0
Gianni,Mkdgyxmb,0,1,0
Gianni,Dbfl,1,1,0
Gianni,Baomiosazg,0,1,0
Pino,Oawjfwqibp,0,1,1
Carlo,Gxosaytk,1,0,0
Pino,Aqjzrzfdp,1,0,1
Gianni,Vxfumhffx,1,1,0
Carlo,Lrsj,1,1,0
Carlo,Flctc,1,1,0
Gianni,Zkgsm,1,0,0
Carlo,Xhxgxuz,0,0,0
Pino,Wkvn,0,1,1
Gianni,Tgbztsfnn,1,1,0
Gianni,Nkystmtgvp,1,1,0
Gianni,Jrdypqs,0,0,0
Gianni,Lsokyig,1,0,0
Carlo,Clmrsae,1,0,0
Carlo,Paooxa,0,1,0
Gianni,Kmbxhnxrf,1,0,0
Pino,Tware,0,1,1
Gianni,Ygucwnok,0,1,0
Carlo,Bacu,1,1,0
Pino,Cgqfbd,1,0,1
Gianni,Vpdwcchxyd,0,1,0
Gianni,Kpndswkvx,0,1,0
Carlo,Lqck,0,0,0
Gianni,Oyfxauoorp,1,0,0
Pino,Olaphbuy,0,0,1
Pino,Rgqvoor,1,0,1
Carlo,Sfbyjsz,1,0,0
Gianni,Zjlb,0,0,0
Carlo,Tikbevdu,0,1,0
Carlo,Qeuogwllde,0,1,0
Carlo,Ibeyogqwe,1,1,0
Carlo,Oftzyljxpm,1,0,0
Gianni,Obqvhyob,1,1,0
Gianni,Scmgjh,0,0,0
Pino,Zlvajdbif,0,0,1
Carlo,Hblj,0,0,0
Pino,Juyscdibr,0,0,1
Pino,Yoiuisay,1,1,1
Pino,Zlazprt,0,1,1
Gianni,Wylf,0,0,0
Carlo,Zptbq,1,0,0
Pino,Ewhdkbvx,1,0,1
Pino,Ibqvu,1,0,1
Pino,Gnwdpfsip,0,1,1
Gianni,Sbxkfco,1,1,0
Gianni,Emgwujmqy,0,0,0
Carlo,Onehxfws,1,1,0
Pino,Paooxa,1,0,1
Pino,Yyxf,0,0,1
Pino,Wgbsvvnwau,1,0,1
Pino,Ocigsdqdye,0,0,1
Pino,Tiyfzxxat,0,1,1
Pino,Qzcxtfnxku,1,1,1
Pino,Ylqytnsrnz,0,1,1
Carlo,Ilnzmxmyc,1,1,0
Gianni,Dnscpjd,0,0,0
Carlo,Fvutisldl,1,0,0
Gianni,Slpxxjfs,1,0,0
Carlo,Ydzhvs,0,0,0
Carlo,Ypwhual,1,0,0
Gianni,Cwlwibstf,0,1,0
Gianni,Flxqp,1,1,0
Carlo,Yecuvtsbxq,0,0,0
Pino,Ubbl,0,0,1
Pino,Xxgkxo,0,0,1
Pino,Vyretln,0,1,1
Carlo,Mxodgy,0,1,0
Carlo,Evteqtvksp,1,0,0
Pino,Usfbbwakn,0,0,1
Carlo,Hkikb,1,1,0
Carlo,Xptgvlk,0,1,0
Pino,Jqidxlwqc,0,1,1
Pino,Kmbhzsotl,1,0,1
Gianni,Aeoxcadma,0,0,0
Gianni,Pqywsma,0,0,0
Pino,Rbir,1,0,1
Pino,Ihhtwbwrod,0,1,1
Pino,Jwfsvvpda,0,1,1
Pino,Eqvpowthye,1,1,1
Pino,Wqnqzx,0,1,1
Pino,Dkdfritvkq,1,0,1
Pino,Amnodpsv,0,0,1
Pino,Jmhiqlsnel,0,0,1
Pino,Jluf,1,1,1
Pino,Odfzi,0,1,1
Carlo,Rfqqyc,1,1,0
Pino,Ttynnthvem,1,0,1
Pino,Bsrcmpqcyh,0,1,1
Gianni,Uszwlmdnhk,0,1,0
Gianni,Cazrjuzbqj,1,0,0
Carlo,Yasqgncub,0,0,0
Pino,Nzazl,1,0,1
Carlo,Hapdochnof,0,0,0
Carlo,Aodfhcc,0,0,0
Pino,Seftciidtl,1,0,1
Pino,Nhxz,1,1,1
Gianni,Uxhzkr,0,0,0
Gianni,Bylyxto,1,1,0
Carlo,Uirfij,0,1,0
Gianni,Ktzk,1,1,0
Pino,Ytykrcpkg,1,0,1
Gianni,Klkmqcs,0,1,0
Carlo,Zhigidqf,1,0,0
Pino,Aviinriu,0,1,1
Carlo,Kjvp,1,0,0
Pino,Tafhkrr,1,1,1
Carlo,Qfueznaffp,0,1,0
Carlo,Eecsu,1,0,0
Carlo,Rqtuoab,0,0,0
Gianni,Tweaogjhy,0,1,0
Carlo,Lkolalw,0,0,0
Gianni,Gbwndhmwg,0,1,0
Gianni,Hkvw,0,0,0
Gianni,Zkcbgt,0,0,0
Pino,Ldzzrsmqpj,1,1,1
Gianni,Bjnysmpjf,1,1,0
Gianni,Kvqdok,0,0,0
Gianni,Rfdpg,0,0,0
Carlo,Khlgneaajz,0,0,0
Carlo,Zmyhjzagzg,0,1,0
Pino,Stsuabfwc,1,0,1
Pino,Cgwqer,1,0,1
Carlo,Hbtdzcu,1,1,0
Carlo,Oyoafx,0,0,0
Pino,Qrxaonbm,1,0,1
Carlo,Rsergoths,1,0,0
Carlo,Sgjxt,0,0,0
Gianni,Pxwzn,1,1,0
Gianni,Ucdwbxv,0,1,0
Pino,Laehm,0,0,1
Gianni,Ogydpi,0,0,0
Gianni,Xbjtbzx,1,0,0
Pino,Ccmtfj,0,1,1
Pino,Fxrphmix,0,1,1
Gianni,Ekbi,1,0,0
Pino,Kgsqbdhr,1,1,1
Pino,Qbtggqxb,0,1,1
Gianni,Sjtcmci,0,1,0
Pino,Iublhxzi,1,0,1
Pino,Etlxjohvvn,1,0,1
Pino,Ewpfbix,0,0,1
Pino,Cmbrr,0,0,1
Gianni,Stndijzy,1,1,0
Carlo,Izhhnpdrg,0,1,0
Pino,Zjkiulkp,0,1,1
Pino,Kuvabbt,1,1,1
Pino,Clcosuyzga,0,1,1
Gianni,Ibccug,0,1,0
Pino,Ibdd,0,1,1
Pino,Dvqsmotdk,0,1,1
Gianni,Izfcmace,1,0,0
Pino,Cbxhlclx,1,1,1
Carlo,Yhjawl,0,1,0
Carlo,Wcnlsk,0,0,0
Gianni,Julzb,1,0,0
Pino,Dyfgoisjzi,1,1,1
Pino,Qzgm,0,1,1
Carlo,Ctoh,1,0,0
Pino,Xufu,0,1,1
Gianni,Iveztizpri,0,0,0
Gianni,Gkrjq,1,0,0
Gianni,Fvmtx,1,0,0
Pino,Gfzhjyz,0,0,1
Carlo,Xynpzjwile,1,1,0
Carlo,Lycd,1,1,0
Carlo,Qqnhidtif,0,0,0
Gianni,Jeji,0,1,0
Carlo,Bicx,1,1,0
Pino,Usymlnnu,0,1,1
Pino,Imos,1,1,1
Pino,Ooglsrxmdy,1,0,1
Carlo,Umisjgspd,1,1,0
Pino,Oewc,1,0,1
Gianni,Byipsht,1,1,0
Gianni,Pdeqppc,1,1,0
Carlo,Dwfzp,0,1,0
Gianni,Itenui,0,0,0
Gianni,Trpehpbqyq,0,0,0
Pino,Irmxltptx,0,0,1
Carlo,Qjsctj,1,1,0
Gianni,Kabkes,0,0,0
Gianni,Netx,1,1,0
Carlo,Gwnbwmd,1,0,0
Pino,Yvwqajdlu,0,1,1
Gianni,Rjbijk,1,1,0
Pino,Sipsdhq,0,1,1
Pino,Xjlzxryf,1,0,1
Gianni,Ilykp,0,0,0
Gianni,Bwxhjtry,0,1,0
Pino,Mbidffkmih,1,1,1
Carlo,Tfuixfktym,0,1,0
Carlo,Zylhemgpig,1,0,0
Pino,Uriucevh,0,1,1
Pino,Obqpmh,1,1,1
Gianni,Omiqhvgq,1,0,0
Gianni,Bprmqhbj,1,0,0
Pino,Rtvbkts,0,0,1
Carlo,Sqhcbsjcsq,1,0,0
Carlo,Hkaogdyax,0,0,0
Gianni,Yuxbxcuke,0,1,0
Carlo,Mxfeoft,1,1,0
Carlo,Vnazlyvtw,1,0,0
Gianni,Nmmk,1,1,0
Pino,Bycnzpbo,1,1,1
Pino,Vmfxpoidnp,1,0,1
Pino,Mvvnxjhta,0,1,1
Carlo,Zmvieer,0,0,0
Gianni,Inxruy,0,0,0
Pino,Gdlmrn,0,1,1
Pino,Xsewlkoefc,1,1,1
Carlo,Zfymbc,0,0,0
Pino,Fvjq,0,0,1
Gianni,Ftrykqk,1,0,0
Gianni,Werbsn,0,0,0
Carlo,Hxtdtokrj,1,1,0
Gianni,Tendv,1,1,0
Carlo,Wtbvpujorb,1,1,0
Pino,Lvehsupr,0,1,1
Pino,Alktaydx,0,1,1
Gianni,Nagic,0,1,0
Carlo,Cxlgr,0,0,0
Pino,Rvinid,0,1,1
Carlo,Zibnmy,0,1,0
Gianni,Ldogqopv,0,0,0
Gianni,Ktmdja,0,1,0
Pino,Uunbcgjyo,0,1,1
Gianni,Aiawlsnrhh,0,1,0
Pino,Ikwci,0,1,1
Gianni,Nqjju,0,1,0
Gianni,Iszjhjfk,1,1,0
Gianni,Lwxgwk,1,1,0
Gianni,Tjjugt,0,0,0
Pino,Bliiq,1,1,1
Gianni,Ydhicu,0,1,0
Gianni,Roce,1,0,0
Carlo,Bcbsgf,0,1,0
Carlo,Bgyrpoflmy,0,1,0
Gianni,Grdqpdfrcc,1,1,0
Gianni,Bdoxl,1,0,0
Gianni,Rvsogo,0,0,0
Pino,Iycrblgi,1,0,1
Gianni,Rmfm,0,0,0
Gianni,Xynn,1,1,0
Carlo,Tucy,0,1,0
Gianni,Ihslqpkdaa,1,0,0
Gianni,Rxvlepe,1,1,0
Pino,Mbjcox,1,0,1
Gianni,Rabzjzmavy,1,1,0
Carlo,Altydwh,0,0,0
Carlo,Kxzx,0,0,0
Carlo,Uuhdlsj,0,1,0
Pino,Wfbepf,1,1,1
Gianni,Lkolalw,0,1,0
Carlo,Ljdkstbiec,1,0,0
Gianni,Xuvqcsvkrd,0,1,0
Gianni,Jlqbhp,0,0,0
Carlo,Ukqhfcwrmn,0,0,0
Pino,Dxursrds,1,1,1
Gianni,Fnnuqlgo,0,0,0
Pino,Bmoawaoj,1,1,1
Pino,Tlxsgjak,0,0,1
Carlo,Vmirsmyb,0,1,0
Gianni,Ysiwusm,0,0,0
Pino,Hrgxyb,1,1,1
Gianni,Igxaxsnsxk,0,1,0
Pino,Swepamgcmm,1,1,1
Pino,Knuibyzhxd,0,1,1
Gianni,Gabtzpd,1,0,0
Pino,Pyyzzu,0,0,1
Pino,Apumhfh,1,1,1
Gianni,Ipnsuri,0,0,0
Pino,Tntyxxmhs,1,1,1
Carlo,Csvigbhfmq,1,0,0
Pino,Vprhj,0,1,1
Gianni,Legpong,0,1,0
Gianni,Cwpvy,1,1,0
Carlo,Qaijok,1,1,0
Carlo,Qcmbgvpsm,0,0,0
Gianni,Thtkthhvn,1,1,0
Pino,Qxepurw,1,0,1
Carlo,Znlgp,1,1,0
Carlo,Ksfq,1,1,0
Gianni,Kvrnq,0,0,0
Pino,Tfxvl,1,0,1
Pino,Ocwkga,1,0,1
Pino,Rdiamu,1,0,1
Pino,Fihl,0,0,1
Carlo,Zikcfl,0,0,0
Pino,Zmughbwuw,1,1,1
Carlo,Arguhhlx,1,0,0
Gianni,Xkrsuwf,0,0,0
Carlo,Nhso,0,1,0
Carlo,Bunksdurw,0,1,0
Pino,Rxtkch,1,0,1
Carlo,Lufdv,0,0,0
Gianni,Dxwgxyihh,1,0,0
Gianni,Rgzadlgq,0,0,0
Pino,Haukjx,0,0,1
Carlo,Uhgr,0,0,0
Carlo,Zekeoqmj,1,1,0
Carlo,Zevfea,1,0,0
Carlo,Ecta,1,1,0
Gianni,Uwti,1,0,0
Carlo,Dztos,0,0,0
Gianni,Vvvcmpsl,1,0,0
Pino,Ebvgpudkf,0,0,1
Gianni,Uxxnfdyj,1,0,0
Pino,Odtkcf,1,0,1
Carlo,Pcmr,1,1,0
Pino,Twcrvask,0,0,1
Carlo,Bqfe,0,0,0
Carlo,Shpoql,1,0,0
Carlo,Cvuscebal,0,0,0
Carlo,Jknb,1,1,0
Pino,Tcwvesi,1,1,1
Carlo,Efsiiiuv,0,1,0
Gianni,Uxyikpiv,0,0,0
Gianni,Ripaqj,0,0,0
Carlo,Kkgbzdon,0,1,0
Gianni,Qmvg,1,0,0
Carlo,Jwfsvvpda,1,0,0
Gianni,Hesrujtwim,0,0,0
Gianni,Tlwdsoi,1,0,0
Carlo,Nahlfs,0,0,0
Carlo,Izdxvuljm,1,1,0
Pino,Oiesfcsg,0,1,1
Pino,Ujjnwdsdao,0,1,1
Carlo,Odwi,1,1,0
Gianni,Zoehqgp,1,1,0
Pino,Rzvyamdo,1,0,1
Pino,Zbrgphapwo,0,0,1
Carlo,Shbufjcql,0,0,0
Carlo,Xanjhjn,1,1,0
Gianni,Bfsudsvr,1,0,0
Pino,Wlfcxbrri,1,1,1
Gianni,Bjpspwx,0,0,0
Gianni,Vecrx,1,1,0
Carlo,Lkhpnqi,1,1,0
Carlo,Dtepx,1,1,0
Pino,Zhhjo,0,0,1
Gianni,Ljhzkqjyje,0,0,0
Gianni,Kxqajnvtos,0,1,0
Gianni,Tjiu,0,0,0
Carlo,Kisj,0,0,0
Gianni,Ywdbl,1,1,0
Carlo,Hvle,1,0,0
Gianni,Fshn,1,1,0
Gianni,Wanhstr,1,1,0
Carlo,Ieidgkxh,1,0,0
Gianni,Mcmzeyidag,0,1,0
Gianni,Zwivpptc,0,0,0
Pino,Jvcwv,1,1,1
Gianni,Wzsdi,1,1,0
Carlo,Ocigsdqdye,0,0,0
Pino,Tkismibxvu,0,1,1
Gianni,Oppnzhimej,1,0,0
Carlo,Pebjose,0,1,0
Carlo,Aqxsru,1,1,0
Pino,Jesstx,0,0,1
Pino,Mmnvhb,0,1,1
Pino,Dxtujmgt,1,0,1
Pino,Tuycsas,0,0,1
Pino,Ouoq,1,0,1
Gianni,Jfvvsvt,0,1,0
Gianni,Sbbtd,1,1,0
Pino,Zlmkjwm,1,1,1
Gianni,Rdtjr,1,1,0
Gianni,Fjqn,0,0,0
Pino,Xopqjuopw,0,0,1
Carlo,Motcp,0,1,0
Carlo,Uakxrkcdos,1,1,0
Pino,Diktgorenj,1,1,1
Gianni,Asimvyfmm,1,1,0
Gianni,Maamogr,1,1,0
Pino,Htedkrda,1,0,1
Carlo,Ajvv,0,0,0
Gianni,Tmnfx,0,1,0
Carlo,Lgao,0,1,0
Carlo,Vyumge,0,1,0
Gianni,Iitiyc,1,1,0
Gianni,Evdvmwwrs,1,1,0
Pino,Bmwlvfk,0,0,1
Pino,Lalxkse,0,1,1
Gianni,Tqzujtij,0,0,0
Gianni,Wnwbrehhd,0,1,0
Carlo,Ifaa,1,0,0
Carlo,Tgxzoofvzs,0,0,0
Gianni,Wkbmt,1,1,0
Gianni,Dfxgfqbczf,0,0,0
Gianni,Mquoewqqpx,0,0,0
Carlo,Nysdz,0,0,0
Gianni,Fjfr,1,1,0
Carlo,Xdcpgr,0,1,0
Gianni,Ssoa,0,1,0
Carlo,Jfjcemwrf,0,1,0
Gianni,Lsabuukedp,0,1,0
Carlo,Zldwfrz,0,0,0
Carlo,Pqagyl,1,1,0
Pino,Roahvyk,0,0,1
Gianni,Vioarga,0,1,0
Pino,Dpxnr,0,1,1
Carlo,Cgnurrnxng,0,1,0
Carlo,Qyxx,0,1,0
Pino,Vxgfeoqczp,1,0,1
Pino,Btnuqa,0,0,1
Pino,Klunx,0,0,1
Gianni,Axkuqpp,0,0,0
Pino,Tqkbaiu,1,0,1
Pino,Nvmfene,0,0,1
Carlo,Sacttkuyuv,1,0,0
Pino,Skdrsqjx,1,0,1
Carlo,Wchu,0,1,0
Carlo,Lmfeyeiaw,0,1,0
Pino,Wozu,1,1,1
Pino,Gsyozitg,1,1,1
Pino,Ankqmvoil,0,0,1
Gianni,Wbwtp,1,1,0
Carlo,Ztlb,1,0,0
Carlo,Gnkd,0,1,0
Pino,Uhzgv,1,0,1
Pino,Tsqtljxxd,0,0,1
Pino,Ixsycrkyeq,1,1,1
Gianni,Pgtvhrlt,0,1,0
Pino,Ipwvqbi,0,1,1
Carlo,Gdgs,0,0,0
Gianni,Oittd,0,1,0
Carlo,Wshk,0,0,0
Carlo,Dczhhdfwv,0,0,0
Pino,Scofarrxp,1,1,1
Pino,Pbditpgoy,0,0,1
Pino,Zxuwmw,0,0,1
Carlo,Wopm,1,1,0
Carlo,Oxpkhh,0,1,0
Gianni,Usboeyxd,0,1,0
Carlo,Lxkojwi,1,0,0
Pino,Bfktulzyat,1,1,1
Pino,Ztejbznit,1,1,1
Pino,Tprrsg,1,1,1
Gianni,Lqedqtmxd,0,1,0
Carlo,Lgezkyq,1,1,0
Carlo,Wyrzpbxq,1,1,0
Gianni,Hpdui,1,0,0
Gianni,Qqroocrfj,1,1,0
Carlo,Rzku,1,1,0
Carlo,Mfojlhbxel,0,0,0
Carlo,Vhyoyprn,1,0,0
Gianni,Qybjqcvkyd,0,1,0
Gianni,Lvsunmn,0,1,0
Pino,Sprlcgtt,1,1,1
Carlo,Yoldgp,0,1,0
Pino,Dwmucy,1,1,1
Gianni,Osxd,1,0,0
Carlo,Bwrv,1,1,0
Carlo,Cleub,1,0,0
Pino,Phkzvdgll,1,1,1
Pino,Dcnd,1,1,1
Pino,Bfautkdow,1,0,1
Carlo,Ogfc,0,0,0
Carlo,Fejokg,1,0,0
Gianni,Bsneeihdiy,0,1,0
Gianni,Fhkzmkdttg,1,0,0
Carlo,Tavssdgwaf,0,0,0
Carlo,Vojhsk,0,0,0
Gianni,Fspsxlm,0,0,0
Carlo,Jvfwqhdzmu,0,1,0
Gianni,Hzbavmmrt,0,0,0
Gianni,Azscbtff,0,1,0
Pino,Dzhtrmho,1,0,1
Carlo,Ndumkggxj,1,0,0
Pino,Wbnlnv,0,1,1
Gianni,Zqragbvxk,0,0,0
Carlo,Ncefr,0,1,0
Gianni,Hofsv,0,1,0
Pino,Lswowlpm,1,1,1
Gianni,Cprz,1,1,0
Carlo,Uvpr,0,0,0
Carlo,Jlnvsbpu,0,1,0
Carlo,Tctausk,1,1,0
Carlo,Xuoxpow,1,1,0
Pino,Rqxlrsk,1,0,1
Pino,Xxmfkzjubv,0,1,1
Gianni,Tgxedtae,0,0,0
Pino,Mqbtrgltu,1,1,1
Gianni,Hwupca,0,1,0
Pino,Jlspljz,1,0,1
Carlo,Mfxbgmywrl,1,0,0
Carlo,Umfhrz,0,1,0
Gianni,Seuxd,0,1,0
Pino,Jvnwcmdcsm,0,1,1
Pino,Gxrgf,0,1,1
Pino,Mqtcg,1,1,1
Gianni,Kfmq,0,0,0
Pino,Eshnzk,1,1,1
Pino,Byvvbapd,1,0,1
Pino,Qpktymnk,1,1,1
Gianni,Apsglyhz,0,0,0
Carlo,Kondjk,1,1,0
Carlo,Gscix,1,1,0
Pino,Weqbwr,1,1,1
Gianni,Eexadw,1,1,0
Pino,Tehiwlh,0,0,1
Pino,Dhign,0,0,1
Pino,Bwmcr,1,1,1
Carlo,Ksuqr,0,0,0
Pino,Shpvxgl,0,0,1
Pino,Otlkynqqy,0,0,1
Gianni,Akyyh,1,1,0
Carlo,Cebbc,0,1,0
Carlo,Fsuexyj,1,1,0
Gianni,Baoqgx,0,1,0
Carlo,Qjnatyidu,1,0,0
Gianni,Tdcmffs,1,1,0
Pino,Hmnalie,0,0,1
Carlo,Oyztya,0,0,0
Pino,Iatgnz,0,1,1
Carlo,Ozlupfzn,0,0,0
Gianni,Shnncmvi,0,1,0
Gianni,Oenmjkghk,1,0,0
Gianni,Lccpmitx,1,1,0
Carlo,Fgiskfknp,0,0,0
Gianni,Ttkdrbxc,0,1,0
Carlo,Npzh,1,1,0
Carlo,Scuuaa,1,1,0
Carlo,Qkynybt,1,1,0
Gianni,Gclfsk,1,0,0
Gianni,Pgdiqkqf,1,0,0
Carlo,Gekbl,1,0,0
Gianni,Fsaymoppdl,0,0,0
Pino,Rzjhke,0,0,1
Carlo,Mtlgaw,1,0,0
Gianni,Fwcp,1,1,0
Gianni,Gkwzexjm,0,0,0
Gianni,Pisflsdw,1,0,0
Pino,Uyda,1,1,1
Gianni,Ryspli,0,0,0
Carlo,Oyjtckl,1,0,0
Carlo,Obga,0,0,0
Gianni,Vykrpirk,1,1,0
Pino,Ctoeaaf,0,1,1
Gianni,Nsjad,0,0,0
Gianni,Tndbbgpy,0,1,0
Pino,Tbmprk,1,0,1
Gianni,Elpxze,1,1,0
Carlo,Zjngu,1,1,0
Pino,Nxqvfpu,0,1,1
Carlo,Wirdh,1,0,0
Pino,Dvnctui,1,0,1
Carlo,Zotovm,1,0,0
Carlo,Gybs,0,1,0
Pino,Xnlpovtil,1,0,1
Gianni,Fhmyaluuw,1,1,0
Carlo,Psracjacp,1,0,0
Gianni,Obvtxozefl,0,1,0
Carlo,Phnisir,0,1,0
Gianni,Wuzgnln,1,1,0
Carlo,Pbtspjtfmr,0,0,0
Pino,Tfsrerz,1,1,1
Pino,Deopx,0,1,1
Pino,Kmydrkqyo,0,0,1
Carlo,Fwhlpsghbv,1,1,0
Pino,Yiwnqmp,1,0,1
Pino,Vqnugzmou,1,0,1
Carlo,Pvvs,1,1,0
Pino,Gzvnkvzibq,1,0,1
Gianni,Wbxasu,0,0,0
Gianni,Pryzvhb,1,1,0
Gianni,Nobvpygvwt,1,1,0
Carlo,Islxstacv,1,0,0
Carlo,Yeqpbotl,0,1,0
Gianni,Lxpgabld,0,0,0
Pino,Kmjjrlppqy,0,1,1
Gianni,Iumcotlvyy,0,0,0
Gianni,Imdlfpze,1,0,0
Pino,Bnnbo,0,0,1
Gianni,Yjctwuwjqf,0,0,0
Carlo,Psosgorxbf,1,0,0
Pino,Witzw,0,1,1
Carlo,Foxhu,1,0,0
Gianni,Omenyzot,0,1,0
Carlo,Pjng,0,0,0
Pino,Fljkaqo,1,0,1
Pino,Hhavch,1,0,1
Pino,Vxrwhusevy,0,1,1
